hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,1,235,2015,9,47,20,0,1,2,0.0,0,0,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,58.32,0,0
1,1,122,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,122,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,0,36,2015,9,47,20,0,2,2,0.0,0,1,51,4,3,0,0,0,0,2,0,0,38.0,,0,3,64.0,0,0
1,0,36,2015,9,47,20,0,2,2,0.0,0,1,51,4,3,0,0,0,0,2,0,0,38.0,,0,3,64.0,0,0
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,0,8,2015,9,47,20,0,2,2,0.0,0,0,135,3,1,0,0,0,0,4,1,0,,,0,2,37.0,1,2
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,0,36,2015,9,47,20,0,2,2,0.0,0,1,51,4,3,0,0,0,0,2,0,0,38.0,,0,3,64.0,0,0
1,0,36,2015,9,47,20,0,2,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,1,122,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,122,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,122,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,73,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,3,1,0,240.0,,0,2,29.16,0,1
1,0,36,2015,9,47,20,0,2,2,0.0,0,1,51,4,3,0,0,0,0,2,0,0,38.0,,0,3,64.0,0,0
1,0,36,2015,9,47,20,0,2,2,0.0,0,1,51,4,3,0,0,0,0,2,0,0,38.0,,0,3,64.0,0,0
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,1,122,2015,9,47,20,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,0,36,2015,9,47,20,0,2,1,0.0,0,1,51,4,3,0,0,0,0,0,0,0,38.0,,0,3,48.0,0,0
1,1,36,2015,9,47,20,0,2,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,64.0,0,0
1,1,123,2015,9,47,20,1,2,2,0.0,0,2,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,66.0,0,2
1,0,36,2015,9,47,20,1,2,0,0.0,0,3,51,4,3,0,0,0,0,2,0,0,38.0,,0,3,0.0,0,0
1,1,129,2015,9,47,20,1,2,1,0.0,0,2,135,5,3,0,0,0,0,0,1,0,177.0,,0,2,22.5,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,0,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,1,0,135,2,0,0,0,0,0,2,1,0,,342.0,0,3,32.0,0,1
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,0,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,1.0,0,0,135,2,0,0,0,0,0,6,1,0,,342.0,0,3,44.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,0,0,0,,342.0,0,3,32.0,0,0
1,0,15,2015,9,47,21,0,1,2,2.0,0,0,135,2,0,0,0,0,2,7,2,0,,342.0,0,3,56.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,44,2015,9,47,21,0,1,2,0.0,1,2,135,6,3,0,0,0,0,4,1,0,240.0,,0,2,73.5,1,3
1,0,15,2015,9,47,21,0,1,2,2.0,0,0,135,2,0,0,0,0,2,7,3,0,,342.0,0,3,56.0,0,0
1,0,124,2015,9,47,21,0,1,2,0.0,0,2,59,6,3,0,0,0,3,5,0,0,241.0,,0,2,54.05,0,1
1,0,44,2015,9,47,21,0,1,2,0.0,0,2,135,6,3,0,0,0,0,4,3,0,240.0,,0,2,73.5,1,3
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,0,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,1,0,135,2,0,0,0,0,0,5,1,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,15,2015,9,47,21,0,1,2,1.0,0,0,135,2,0,0,0,0,0,6,1,0,,342.0,0,3,44.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,33,2015,9,47,21,0,1,2,0.0,0,2,135,6,3,0,0,0,3,6,1,0,240.0,,0,2,76.0,0,1
1,0,15,2015,9,47,21,0,1,2,2.0,0,0,135,2,0,0,0,0,2,7,2,0,,342.0,0,3,56.0,0,0
1,0,15,2015,9,47,21,0,1,2,0.0,1,0,135,2,0,0,0,0,0,6,3,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,40,2015,9,47,21,0,1,3,0.0,0,2,135,3,1,0,0,0,0,4,2,0,,,0,2,67.5,0,2
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,1,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,0,78,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,3,0,0,,342.0,0,3,32.0,0,0
1,1,39,2015,9,47,21,0,1,2,0.0,0,2,135,3,1,0,0,0,3,3,0,0,250.0,,0,2,147.1,0,0
1,0,24,2015,9,47,21,0,1,2,0.0,0,0,135,2,0,0,0,0,0,4,0,0,,342.0,0,3,32.0,0,0
1,0,24,2015,9,47,21,0,1,2,1.0,0,0,135,2,0,0,0,0,0,6,2,0,,342.0,0,3,44.0,0,0
1,0,14,2015,9,47,21,2,5,2,0.0,0,0,56,5,3,0,0,0,0,3,1,0,6.0,,0,2,26.0,0,0
1,0,0,2015,9,48,23,0,0,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,0.0,0,1
1,0,56,2015,9,48,23,0,0,2,0.0,0,0,135,6,3,0,0,0,4,0,0,0,240.0,,0,2,0.0,0,1
1,0,20,2015,9,48,23,1,2,2,0.0,0,0,56,6,3,0,0,0,4,4,0,0,240.0,,0,2,68.53,1,1
1,1,20,2015,9,48,23,1,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,58.0,0,0
1,1,157,2015,9,48,23,1,3,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,0
1,1,17,2015,9,48,23,1,3,1,0.0,0,0,135,5,3,0,0,0,0,0,0,0,6.0,,0,2,25.0,0,0
1,1,13,2015,9,48,23,2,5,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,58.0,0,1
1,0,21,2015,9,48,24,0,1,2,0.0,0,0,51,5,3,0,0,0,0,0,0,0,314.0,,0,2,38.4,0,2
1,0,40,2015,9,48,24,0,3,2,0.0,0,0,51,6,3,0,0,0,3,3,0,0,242.0,,0,2,41.4,1,2
1,0,12,2015,9,48,24,0,5,2,0.0,0,2,51,5,3,0,0,0,0,3,0,0,6.0,,0,2,49.4,0,0
1,0,72,2015,9,48,25,0,4,2,0.0,0,0,51,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,0,17,2015,9,48,26,0,3,2,0.0,0,0,133,6,3,0,0,0,3,3,0,0,240.0,,0,2,46.4,0,2
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,17,2015,9,48,26,0,3,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,314.0,,0,2,46.4,0,0
1,0,14,2015,9,48,26,0,3,2,0.0,0,0,76,6,3,0,0,0,3,3,0,0,240.0,,0,2,64.0,1,1
1,0,57,2015,9,48,26,0,3,1,0.0,0,0,123,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,1
1,0,174,2015,9,48,26,2,6,2,0.0,0,0,59,5,3,0,0,0,4,4,0,0,8.0,,0,0,46.5,1,0
1,0,28,2015,9,48,27,0,2,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,15.0,,0,2,26.1,0,0
1,0,15,2015,9,48,27,0,2,2,0.0,0,0,135,1,0,0,0,0,0,0,1,0,,,0,2,0.0,0,0
1,1,32,2015,9,48,27,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,48.0,0,2
1,1,15,2015,9,48,27,0,2,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,46.4,0,0
1,0,28,2015,9,48,28,0,0,2,0.0,0,0,135,6,3,0,0,0,0,3,0,0,240.0,,0,2,0.0,0,1
1,0,22,2015,9,48,28,0,1,3,0.0,0,1,51,5,3,0,0,0,0,2,0,0,177.0,,0,2,108.15,0,0
1,1,74,2015,9,48,28,0,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.45,0,0
1,1,164,2015,9,48,28,2,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,29.16,0,0
1,0,36,2015,9,48,28,2,4,2,0.0,0,0,135,5,3,0,0,0,0,0,0,0,8.0,,0,2,32.1,1,0
1,1,88,2015,9,48,28,2,4,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,0
1,1,26,2015,9,48,28,2,5,2,2.0,0,0,135,6,3,0,0,0,6,6,0,0,240.0,,0,2,98.0,0,1
1,1,82,2015,9,49,29,2,4,2,0.0,0,0,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,32.4,0,1
1,1,133,2015,9,49,30,1,1,2,0.0,0,0,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,29.16,0,1
1,0,62,2015,9,49,30,1,3,2,0.0,0,2,15,3,1,0,0,0,4,4,0,0,250.0,,0,2,83.6,1,1
1,1,93,2015,9,49,30,1,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,91,2015,9,49,30,3,7,2,0.0,0,2,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,66.0,0,1
1,0,20,2015,2,49,1,0,0,1,0.0,0,0,135,6,3,0,0,0,0,8,0,0,240.0,,0,2,0.0,0,0
1,0,118,2015,2,49,1,0,5,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,1
1,1,87,2015,2,49,1,2,5,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,50.4,0,1
1,0,118,2015,2,49,1,2,5,2,0.0,0,0,15,6,3,0,0,0,0,0,0,0,240.0,,0,2,29.16,0,1
1,0,82,2015,2,49,2,0,0,2,0.0,0,0,135,6,3,0,0,0,0,8,0,0,240.0,,0,2,0.0,0,2
1,0,21,2015,2,49,2,0,1,2,0.0,0,0,59,6,3,0,0,0,4,4,0,0,240.0,,0,2,61.2,1,2
1,0,21,2015,2,49,2,0,1,2,0.0,0,0,59,6,3,0,0,0,4,4,0,0,240.0,,0,2,61.2,0,2
1,0,21,2015,2,49,2,0,1,2,0.0,0,0,59,6,3,0,0,0,4,4,0,0,240.0,,0,2,61.2,0,2
1,0,21,2015,2,49,2,0,1,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,61.2,0,2
1,0,119,2015,2,49,2,8,21,2,0.0,0,2,59,5,3,0,0,0,4,4,0,0,177.0,,0,2,68.2,0,0
1,0,31,2015,2,49,3,0,1,2,0.0,0,0,42,6,3,0,0,0,4,4,0,0,240.0,,0,2,61.2,0,1
1,1,23,2015,2,49,3,0,1,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,46.4,0,1
1,1,20,2015,2,49,3,0,1,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,46.4,0,1
1,0,45,2015,2,49,3,0,2,2,0.0,0,0,59,6,3,0,0,0,3,3,0,0,240.0,,0,2,55.95,1,1
1,0,48,2015,2,49,3,2,5,2,0.0,0,0,59,5,3,0,0,0,3,3,0,0,115.0,,0,2,33.3,0,0
1,0,52,2015,2,49,3,2,5,2,0.0,0,2,59,3,1,0,0,0,5,5,0,0,250.0,,0,2,87.53,0,0
1,0,108,2015,2,49,3,2,5,2,0.0,0,2,59,5,3,0,0,0,0,0,0,0,171.0,,0,2,49.5,0,0
1,0,30,2015,2,49,3,4,10,2,0.0,0,0,123,5,3,0,0,0,0,0,0,0,5.0,,0,2,30.0,0,0
1,1,121,2015,2,49,4,0,1,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,50.4,0,2
1,1,58,2015,2,49,4,0,2,2,0.0,0,0,135,6,3,0,0,0,3,3,0,0,240.0,,0,2,41.4,0,0
1,1,81,2015,2,49,4,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,32.4,0,2
1,1,80,2015,2,49,4,0,2,2,0.0,0,0,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,40.5,0,2
1,0,23,2015,2,49,4,0,2,2,0.0,0,0,135,3,1,0,0,0,3,3,0,0,,,0,2,41.4,0,0
1,1,88,2015,2,49,4,1,2,2,0.0,0,0,135,3,1,0,0,0,4,4,0,0,250.0,,0,2,47.6,0,0
1,1,44,2015,2,49,4,2,2,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,84.0,0,0
1,1,74,2015,2,49,4,2,2,2,0.0,0,2,135,3,1,0,0,0,5,5,0,0,250.0,,0,2,92.1,0,0
1,1,34,2015,2,49,4,2,2,2,0.0,0,0,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,58.0,0,2
1,0,22,2015,2,49,4,2,2,2,0.0,0,0,51,6,3,0,0,0,3,3,0,0,240.0,,0,2,52.4,0,2
1,0,22,2015,2,49,4,2,2,2,0.0,0,2,51,5,3,0,0,0,0,3,0,0,6.0,,0,2,49.4,0,0
1,1,34,2015,2,49,4,2,2,2,0.0,0,0,135,6,3,0,0,0,0,0,1,0,240.0,,0,2,58.0,0,2
1,0,22,2015,2,49,4,2,2,2,0.0,0,0,51,6,3,0,0,0,3,3,0,0,240.0,,0,2,52.4,0,2
1,0,130,2015,2,49,4,2,6,2,0.0,0,0,59,5,3,0,0,0,0,0,1,0,314.0,,0,0,35.7,1,0
1,0,44,2015,2,49,5,0,0,2,0.0,0,0,135,4,3,0,0,0,0,8,1,0,134.0,,0,3,0.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,1,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,52.0,0,0
1,1,54,2015,2,49,5,1,1,2,0.0,1,0,135,3,1,0,0,0,3,3,1,0,250.0,,0,2,39.1,0,1
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,3,0,155.0,,0,3,64.0,0,0
1,0,26,2015,2,49,5,1,1,2,0.0,0,0,51,5,3,0,0,0,0,3,2,0,6.0,,0,2,26.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,3,0.0,0,1,51,4,3,0,0,0,0,2,1,0,155.0,,0,3,86.4,0,0
1,0,66,2015,2,49,5,1,1,1,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,52.0,0,0
1,1,66,2015,2,49,5,1,1,1,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,52.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,68.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,1,0.0,0,1,51,4,3,0,0,0,0,0,1,0,155.0,,0,3,52.0,0,0
1,1,66,2015,2,49,5,1,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,2,0.0,0,1,51,4,3,0,0,0,0,0,0,0,155.0,,0,3,64.0,0,0
1,0,66,2015,2,49,5,1,1,1,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,0.0,0,0
1,1,66,2015,2,49,5,1,1,1,0.0,0,1,135,4,3,0,0,0,0,0,0,0,155.0,,0,3,52.0,0,0
1,0,59,2015,2,49,5,2,1,1,0.0,0,2,51,6,3,0,0,0,0,3,1,0,240.0,,0,2,48.4,0,2
1,0,59,2015,2,49,5,2,1,2,0.0,0,2,51,6,3,0,0,0,0,3,2,0,240.0,,0,2,68.45,0,2
1,1,23,2015,2,49,5,2,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,58.0,0,1
1,1,24,2015,2,49,5,2,1,2,0.0,0,0,135,6,3,0,0,0,4,4,0,0,240.0,,0,2,78.0,0,1
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,1,45,2015,2,49,5,2,1,2,0.0,0,4,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
1,1,45,2015,2,49,5,2,1,2,0.0,0,4,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
1,1,54,2015,2,49,5,2,1,2,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.45,0,2
1,0,59,2015,2,49,5,2,1,2,0.0,0,2,51,6,3,0,0,0,0,3,2,0,240.0,,0,2,68.45,0,2
1,1,60,2015,2,49,5,2,1,1,0.0,0,0,135,6,3,0,0,0,0,0,0,0,240.0,,0,2,36.0,0,0
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,149,2015,2,49,5,2,1,2,0.0,0,1,135,4,3,0,0,0,0,0,0,1,38.0,,0,2,68.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,0,45,2015,2,49,5,2,1,2,0.0,0,4,51,4,3,0,0,0,0,5,4,0,38.0,,0,3,68.0,0,0
1,1,45,2015,2,49,5,2,1,2,0.0,0,4,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
1,1,45,2015,2,49,5,2,1,2,0.0,0,4,135,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,1,44,2015,2,49,5,2,1,2,0.0,0,0,135,4,3,0,0,0,0,0,0,0,134.0,,0,3,70.0,0,0
1,0,45,2015,2,49,5,2,1,2,0.0,0,4,51,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
1,0,45,2015,2,49,5,2,1,2,0.0,0,4,51,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
1,0,45,2015,2,49,5,2,1,2,0.0,0,4,51,4,3,0,0,0,0,0,0,0,38.0,,0,3,68.0,0,0
